time,label,IBI,HR
1674925575.694046,N,632,94.9
1674925576.326046,R,768,78.1
1674925577.094046,R,568,105.6
1674925577.662046,N,660,90.9
1674925578.322046,N,660,90.9
1674925578.9820461,N,652,92
1674925579.634046,N,656,91.5
1674925580.290046,N,668,89.8
1674925580.958046,N,664,90.4
1674925581.622046,N,664,90.4
1674925582.286046,N,656,91.5
1674925582.942046,N,652,92
1674925583.594046,N,652,92
1674925584.246046,N,636,94.3
1674925584.882046,N,636,94.3
1674925585.5180461,N,632,94.9
1674925586.150046,N,632,94.9
1674925586.782046,N,636,94.3
1674925587.418046,N,636,94.3
1674925588.054046,R,820,73.2
1674925588.874046,R,436,137.6
1674925589.310046,R,628,95.5
1674925589.938046,N,632,94.9
1674925590.570046,N,632,94.9
1674925591.202046,N,628,95.5
1674925591.830046,R,788,76.1
1674925592.618046,R,488,123
1674925593.106046,R,640,93.7
1674925593.746046,N,644,93.2
1674925594.3900461,N,648,92.6
1674925595.0380461,N,652,92
1674925595.690046,N,660,90.9
1674925596.350046,N,668,89.8
1674925597.0180461,N,676,88.8
1674925597.694046,N,688,87.2
1674925598.382046,N,680,88.2
1674925599.062046,N,380,157.9
1674925599.442046,A,792,75.8
1674925600.234046,N,672,89.3
1674925600.906046,N,652,92
1674925601.558046,N,644,93.2
1674925602.202046,N,640,93.7
1674925602.842046,N,644,93.2
1674925603.486046,N,640,93.8
1674925604.126046,N,644,93.2
1674925604.770046,N,640,93.7
1674925605.410046,N,652,92
1674925606.062046,N,648,92.6
1674925606.710046,N,652,92
1674925607.362046,N,668,89.8
1674925608.030046,R,216,277.8
1674925608.246046,R,640,93.8
1674925608.886046,R,464,129.3
1674925609.350046,R,656,91.5
1674925610.006046,N,644,93.2
1674925610.650046,N,640,93.8
1674925611.290046,N,640,93.7
1674925611.930046,N,648,92.6
1674925612.578046,N,652,92
1674925613.230046,N,656,91.5
1674925613.886046,N,644,93.2
1674925614.530046,N,640,93.7
1674925615.170046,N,652,92
1674925615.822046,N,648,92.6
1674925616.470046,N,648,92.6
1674925617.118046,N,648,92.6
1674925617.766046,N,652,92
1674925618.418046,N,660,90.9
1674925619.078046,N,740,81.1
1674925619.818046,R,432,138.9
1674925620.250046,R,152,394.7
1674925620.402046,R,664,90.4
1674925621.066046,N,652,92
1674925621.718046,N,672,89.3
1674925622.3900461,R,616,97.4
1674925623.006046,N,632,94.9
1674925623.638046,N,632,94.9
1674925624.270046,N,628,95.5
1674925624.898046,N,632,94.9
1674925625.530046,N,628,95.5
1674925626.158046,N,640,93.7
1674925626.798046,N,648,92.6
1674925627.446046,N,680,88.2
1674925628.126046,N,680,88.2
1674925628.806046,N,684,87.7
1674925629.490046,N,684,87.7
1674925630.174046,N,676,88.8
1674925630.850046,R,404,148.5
1674925631.254046,R,264,227.3
1674925631.5180461,R,596,100.7
1674925632.114046,R,340,176.5
1674925632.454046,R,372,161.3
1674925632.826046,N,640,93.7
1674925633.466046,N,640,93.8
1674925634.106046,N,636,94.3
1674925634.742046,N,632,94.9
1674925635.374046,N,636,94.3
1674925636.010046,N,644,93.2
1674925636.654046,N,656,91.5
1674925637.310046,N,688,87.2
1674925637.998046,N,720,83.3
1674925638.718046,N,744,80.6
1674925639.4620461,N,756,79.4
1674925640.218046,N,736,81.5
1674925640.954046,N,728,82.4
1674925641.682046,N,708,84.7
1674925642.3900461,N,688,87.2
1674925643.078046,N,676,88.8
1674925643.754046,N,660,90.9
1674925644.414046,N,660,90.9
1674925645.0740461,N,652,92
1674925645.726046,N,648,92.6
1674925646.374046,N,648,92.6
1674925647.022046,N,640,93.8
1674925647.662046,N,648,92.6
1674925648.310046,N,648,92.6
1674925648.958046,N,644,93.2
1674925649.602046,N,648,92.6
1674925650.250046,N,648,92.6
1674925650.898046,N,644,93.2
1674925651.542046,N,640,93.8
1674925652.182046,N,632,94.9
1674925652.8140461,N,632,94.9
1674925653.446046,N,628,95.5
1674925654.0740461,N,628,95.5
1674925654.702046,N,636,94.3
1674925655.338046,N,628,95.5
1674925655.966046,R,304,197.4
1674925656.270046,R,336,178.6
1674925656.606046,R,640,93.7
1674925657.246046,N,640,93.8
1674925657.886046,N,520,115.4
1674925658.406046,R,768,78.1
1674925659.174046,N,652,92
1674925659.826046,N,652,92
1674925660.478046,N,640,93.7
1674925661.118046,R,840,71.4
1674925661.958046,R,428,140.2
1674925662.386046,R,636,94.3
1674925663.022046,R,780,76.9
1674925663.802046,R,476,126.1
1674925664.2780461,R,896,67
1674925665.174046,R,1032,58.1
1674925666.206046,R,620,96.8
1674925666.826046,N,652,92
1674925667.478046,N,636,94.3
1674925668.114046,N,636,94.3
1674925668.750046,N,632,94.9
1674925669.382046,N,632,94.9
1674925670.014046,N,640,93.7
1674925670.654046,R,292,205.5
1674925670.946046,R,352,170.5
1674925671.298046,R,664,90.4
1674925671.9620461,N,680,88.2
1674925672.642046,R,796,75.4
1674925673.438046,N,612,98
1674925674.050046,R,868,69.1
1674925674.918046,R,344,174.4
1674925675.262046,R,724,82.9
1674925675.986046,R,648,92.6
1674925676.634046,N,648,92.6
1674925677.282046,R,588,102
1674925677.8700461,R,696,86.2
1674925678.566046,R,628,95.5
1674925679.194046,N,628,95.5
1674925679.822046,N,624,96.2
1674925680.446046,N,632,94.9
1674925681.078046,N,636,94.3
1674925681.714046,N,656,91.5
1674925682.3700461,N,656,91.5
1674925683.026046,N,652,92
1674925683.678046,N,656,91.5
1674925684.3340461,N,656,91.5
1674925684.990046,N,648,92.6
1674925685.638046,N,652,92
1674925686.290046,R,396,151.5
1674925686.6860461,R,256,234.4
1674925686.942046,R,644,93.2
1674925687.586046,N,640,93.7
1674925688.226046,N,636,94.3
1674925688.862046,N,628,95.5
1674925689.490046,N,632,94.9
1674925690.122046,N,632,94.9
1674925690.754046,N,632,94.9
1674925691.386046,N,636,94.3
1674925692.022046,N,648,92.6
1674925692.670046,N,656,91.5
1674925693.326046,N,660,90.9
1674925693.986046,N,676,88.8
1674925694.662046,N,676,88.8
1674925695.338046,N,680,88.2
1674925696.0180461,N,680,88.2
1674925696.698046,N,680,88.2
1674925697.378046,N,680,88.2
1674925698.058046,N,676,88.8
1674925698.734046,N,668,89.8
1674925699.402046,N,656,91.5
1674925700.058046,N,640,93.8
1674925700.698046,N,636,94.3
1674925701.3340461,N,624,96.2
1674925701.958046,N,480,125
1674925702.438046,R,748,80.2
1674925703.1860461,N,604,99.3
1674925703.790046,N,608,98.7
1674925704.398046,N,604,99.3
1674925705.002046,R,684,87.7
1674925705.6860461,R,828,72.5
1674925706.514046,R,900,66.7
1674925707.414046,N,600,100
1674925708.014046,R,524,114.5
1674925708.5380461,R,772,77.7
1674925709.310046,R,280,214.3
1674925709.590046,R,296,202.7
1674925709.886046,R,652,92
1674925710.5380461,N,624,96.2
1674925711.162046,R,792,75.8
1674925711.954046,R,588,102
1674925712.542046,N,648,92.6
1674925713.190046,N,640,93.8
1674925713.830046,R,808,74.3
1674925714.638046,N,812,73.9
1674925715.450046,R,284,211.3
1674925715.734046,R,620,96.8
1674925716.354046,N,624,96.2
1674925716.978046,N,624,96.2
1674925717.602046,N,632,94.9
1674925718.234046,N,656,91.5
1674925718.8900461,R,656,91.5
1674925719.546046,N,648,92.6
1674925720.194046,R,540,111.1
1674925720.734046,R,900,66.7
1674925721.634046,N,732,82
1674925722.366046,R,516,116.3
1674925722.882046,R,904,66.4
1674925723.786046,R,676,88.8
1674925724.4620461,R,608,98.7
1674925725.070046,R,336,178.6
1674925725.406046,R,364,164.8
1674925725.770046,R,1272,47.2
1674925727.042046,R,628,95.5
1674925727.670046,N,632,94.9
1674925728.302046,N,636,94.3
1674925728.938046,N,652,92
1674925729.590046,N,656,91.5
1674925730.246046,N,664,90.4
1674925730.910046,N,664,90.4
1674925731.5740461,N,656,91.5
1674925732.230046,N,648,92.6
1674925732.878046,N,640,93.7
1674925733.5180461,N,628,95.5
1674925734.146046,N,624,96.2
1674925734.770046,N,616,97.4
1674925735.386046,N,616,97.4
1674925736.002046,N,612,98
1674925736.614046,N,608,98.7
1674925737.2220461,N,612,98
1674925737.8340461,N,616,97.4
1674925738.450046,N,624,96.2
1674925739.0740461,N,664,90.4
1674925739.738046,N,700,85.7
1674925740.438046,N,704,85.2
1674925741.142046,N,692,86.7
1674925741.8340461,N,688,87.2
1674925742.522046,N,676,88.8
1674925743.198046,N,680,88.2
1674925743.878046,N,676,88.8
1674925744.554046,N,672,89.3
1674925745.226046,N,660,90.9
1674925745.886046,N,656,91.5
1674925746.542046,N,652,92
1674925747.194046,N,644,93.2
1674925747.838046,N,636,94.3
1674925748.474046,N,628,95.5
1674925749.102046,N,624,96.2
1674925749.726046,N,624,96.2
1674925750.350046,N,632,94.9
1674925750.9820461,N,636,94.3
1674925751.618046,N,652,92
1674925752.270046,N,668,89.8
1674925752.938046,N,664,90.4
1674925753.602046,N,652,92
1674925754.254046,N,636,94.3
1674925754.8900461,N,628,95.5
1674925755.5180461,N,620,96.8
1674925756.138046,N,612,98
1674925756.750046,N,604,99.3
1674925757.354046,N,600,100
1674925757.954046,N,596,100.7
1674925758.550046,R,256,234.4
1674925758.806046,R,1016,59.1
1674925759.822046,R,484,124
1674925760.306046,R,692,86.7
1674925760.998046,R,464,129.3
1674925761.4620461,R,316,189.9
1674925761.7780461,R,256,234.4
1674925762.034046,R,632,94.9
1674925762.6660461,R,1628,36.9
1674925764.294046,R,888,67.6
1674925765.182046,R,248,241.9
1674925765.430046,R,560,107.1
1674925765.990046,R,560,107.1
1674925766.550046,N,560,107.1
1674925767.110046,N,560,107.1
1674925767.670046,N,560,107.1
1674925768.230046,R,692,86.7
1674925768.922046,R,372,161.3
1674925769.294046,R,592,101.4
1674925769.886046,R,556,107.9
1674925770.442046,N,544,110.3
1674925770.986046,N,548,109.5
1674925771.534046,N,540,111.1
1674925772.0740461,N,540,111.1
1674925772.614046,R,620,96.8
1674925773.234046,R,1036,57.9
1674925774.270046,R,844,71.1
1674925775.114046,R,996,60.2
1674925776.110046,R,536,111.9
1674925776.646046,R,756,79.4
1674925777.402046,R,716,83.8
1674925778.118046,R,1012,59.3
1674925779.1300461,R,1132,53
1674925780.262046,R,620,96.8
1674925780.882046,R,812,73.9
1674925781.694046,R,676,88.8
1674925782.3700461,R,456,131.6
1674925782.826046,R,568,105.6
1674925783.394046,N,568,105.6
1674925783.9620461,N,576,104.2
1674925784.5380461,R,624,96.2
1674925785.162046,N,516,116.3
1674925785.678046,N,564,106.4
1674925786.242046,N,544,110.3
1674925786.786046,N,568,105.6
1674925787.354046,N,552,108.7
1674925787.906046,N,548,109.5
1674925788.454046,N,548,109.5
1674925789.002046,N,548,109.5
1674925789.550046,N,548,109.5
1674925790.098046,N,548,109.5
1674925790.646046,N,552,108.7
1674925791.198046,N,552,108.7
1674925791.750046,N,556,107.9
1674925792.306046,N,560,107.1
1674925792.866046,N,572,104.9
1674925793.438046,N,580,103.4
1674925794.0180461,N,592,101.4
1674925794.610046,N,588,102
1674925795.198046,R,264,227.3
1674925795.4620461,R,328,182.9
1674925795.790046,N,592,101.4
1674925796.382046,N,596,100.7
1674925796.978046,R,264,227.3
1674925797.242046,R,324,185.2
1674925797.566046,N,320,187.5
1674925797.886046,R,500,120
1674925798.386046,N,404,148.5
1674925798.790046,R,780,76.9
1674925799.570046,N,316,189.9
1674925799.886046,R,772,77.7
1674925800.658046,R,904,66.4
1674925801.562046,R,680,88.2
1674925802.242046,R,984,61
1674925803.226046,R,560,107.1
1674925803.786046,R,544,110.3
1674925804.330046,R,644,93.2
1674925804.974046,R,492,122
1674925805.466046,R,248,241.9
1674925805.714046,R,260,230.8
1674925805.974046,R,252,238.1
1674925806.226046,R,608,98.7
1674925806.8340461,R,456,131.6
1674925807.290046,R,220,272.7
1674925807.510046,R,316,189.9
1674925807.826046,R,320,187.5
1674925808.146046,R,544,110.3
1674925808.690046,R,552,108.7
1674925809.242046,N,596,100.7
1674925809.838046,R,352,170.5
1674925810.190046,R,172,348.8
1674925810.362046,R,572,104.9
1674925810.934046,N,580,103.4
1674925811.514046,N,584,102.7
1674925812.098046,N,588,102
1674925812.6860461,N,588,102
1674925813.274046,R,584,102.7
1674925813.858046,R,804,74.6
1674925814.662046,R,636,94.3
1674925815.298046,R,876,68.5
1674925816.174046,R,572,104.9
1674925816.746046,R,416,144.2
1674925817.162046,R,712,84.3
1674925817.874046,R,560,107.1
1674925818.434046,N,564,106.4
1674925818.998046,N,556,107.9
1674925819.554046,N,556,107.9
1674925820.110046,N,560,107.1
1674925820.670046,R,808,74.3
1674925821.478046,R,640,93.7
1674925822.118046,R,688,87.2
1674925822.806046,R,240,250
1674925823.046046,R,516,116.3
1674925823.562046,R,496,121
1674925824.058046,R,652,92
1674925824.710046,R,592,101.4
1674925825.302046,R,488,123
1674925825.790046,N,476,126.1
1674925826.266046,N,572,104.9
1674925826.838046,R,544,110.3
1674925827.382046,N,552,108.7
1674925827.934046,N,544,110.3
1674925828.478046,N,544,110.3
1674925829.022046,N,544,110.3
1674925829.566046,N,544,110.3
1674925830.110046,N,544,110.3
1674925830.654046,N,452,132.7
1674925831.106046,R,328,182.9
1674925831.434046,R,192,312.5
1674925831.626046,R,656,91.5
1674925832.282046,R,540,111.1
1674925832.822046,N,548,109.5
1674925833.3700461,N,544,110.3
1674925833.914046,N,548,109.5
1674925834.4620461,N,544,110.3
1674925835.006046,N,544,110.3
1674925835.550046,N,540,111.1
1674925836.090046,N,540,111.1
1674925836.6300461,R,680,88.2
1674925837.310046,R,404,148.5
1674925837.714046,R,544,110.3
1674925838.258046,N,544,110.3
1674925838.802046,R,788,76.1
1674925839.590046,R,304,197.4
1674925839.894046,N,544,110.3
1674925840.438046,N,540,111.1
1674925840.978046,N,544,110.3
1674925841.522046,N,600,100
1674925842.122046,N,488,123
1674925842.610046,N,544,110.3
1674925843.154046,N,540,111.1
1674925843.694046,N,540,111.1
1674925844.234046,N,540,111.1
1674925844.774046,N,540,111.1
1674925845.3140461,N,536,111.9
1674925845.850046,N,536,111.9
1674925846.386046,N,532,112.8
1674925846.918046,N,536,111.9
1674925847.454046,R,872,68.8
1674925848.326046,R,628,95.5
1674925848.954046,R,536,111.9
1674925849.490046,R,360,166.7
1674925849.850046,R,280,214.3
1674925850.1300461,R,828,72.5
1674925850.958046,R,868,69.1
1674925851.826046,R,660,90.9
1674925852.486046,R,316,189.9
1674925852.802046,R,640,93.8
1674925853.442046,R,556,107.9
1674925853.998046,N,556,107.9
1674925854.554046,N,556,107.9
1674925855.110046,R,304,197.4
1674925855.414046,N,252,238.1
1674925855.6660461,R,556,107.9
1674925856.2220461,N,552,108.7
1674925856.774046,N,556,107.9
1674925857.330046,R,444,135.1
1674925857.774046,R,116,517.2
1674925857.8900461,R,560,107.1
1674925858.450046,N,568,105.6
1674925859.0180461,N,572,104.9
1674925859.590046,N,580,103.4
1674925860.170046,R,164,365.9
1674925860.3340461,R,432,138.9
1674925860.766046,R,556,107.9
1674925861.322046,N,572,104.9
1674925861.894046,N,556,107.9
1674925862.450046,R,592,101.4
1674925863.042046,N,572,104.9
1674925863.614046,N,564,106.4
1674925864.178046,N,564,106.4
1674925864.742046,R,564,106.4
1674925865.306046,R,348,172.4
1674925865.654046,R,1056,56.8
1674925866.710046,R,860,69.8
1674925867.570046,R,796,75.4
1674925868.366046,R,828,72.5
1674925869.194046,R,548,109.5
1674925869.742046,R,268,223.9
1674925870.010046,R,828,72.5
1674925870.838046,R,548,109.5
1674925871.386046,N,548,109.5
1674925871.934046,R,640,93.7
1674925872.5740461,R,588,102
1674925873.162046,R,808,74.3
1674925873.970046,R,488,123
1674925874.458046,R,388,154.6
1674925874.846046,R,468,128.2
1674925875.3140461,R,436,137.6
1674925875.750046,R,292,205.5
1674925876.042046,R,136,441.2
1674925876.178046,R,672,89.3
1674925876.850046,R,208,288.5
1674925877.058046,R,580,103.4
1674925877.638046,N,580,103.4
1674925878.218046,N,576,104.2
1674925878.794046,N,576,104.2
1674925879.3700461,N,576,104.2
1674925879.946046,R,836,71.8
1674925880.782046,R,908,66.1
1674925881.690046,R,544,110.3
1674925882.234046,N,556,107.9
1674925882.790046,N,428,140.2
1674925883.218046,R,744,80.6
1674925883.9620461,N,624,96.2
1674925884.586046,R,564,106.4
1674925885.150046,R,432,138.9
1674925885.582046,R,132,454.5
1674925885.714046,R,564,106.4
1674925886.2780461,N,556,107.9
1674925886.8340461,N,460,130.4
1674925887.294046,R,644,93.2
1674925887.938046,N,548,109.5
1674925888.486046,N,548,109.5
1674925889.034046,N,548,109.5
1674925889.582046,R,440,136.4
1674925890.022046,R,652,92
1674925890.674046,R,744,80.6
1674925891.418046,R,296,202.7
1674925891.714046,R,764,78.5
1674925892.478046,R,876,68.5
1674925893.354046,R,220,272.7
1674925893.5740461,R,400,150
1674925893.974046,R,552,108.7
1674925894.526046,R,696,86.2
1674925895.2220461,R,424,141.5
1674925895.646046,R,556,107.9
1674925896.202046,N,552,108.7
1674925896.754046,N,552,108.7
1674925897.306046,R,556,107.9
1674925897.862046,N,552,108.7
1674925898.414046,R,392,153.1
1674925898.806046,R,416,144.2
1674925899.2220461,R,308,194.8
1674925899.530046,R,560,107.1
1674925900.090046,N,444,135.1
1674925900.534046,R,472,127.1
1674925901.006046,R,584,102.7
1674925901.590046,R,740,81.1
1674925902.330046,R,832,72.1
1674925903.162046,R,512,117.2
1674925903.674046,R,812,73.9
1674925904.486046,R,716,83.8
1674925905.202046,R,580,103.4
1674925905.782046,N,584,102.7
1674925906.366046,R,216,277.8
1674925906.582046,R,368,163
1674925906.950046,R,504,119
1674925907.454046,R,780,76.9
1674925908.234046,R,468,128.2
1674925908.702046,R,580,103.4
1674925909.282046,N,584,102.7
1674925909.866046,N,588,102
1674925910.454046,N,592,101.4
1674925911.046046,R,556,107.9
1674925911.602046,R,616,97.4
1674925912.218046,N,624,96.2
1674925912.842046,R,840,71.4
1674925913.682046,N,688,87.2
1674925914.3700461,R,840,71.4
1674925915.210046,R,808,74.3
1674925916.0180461,R,596,100.7
1674925916.614046,R,276,217.4
1674925916.8900461,R,580,103.4
1674925917.470046,N,580,103.4
1674925918.050046,N,600,100
1674925918.650046,N,604,99.3
1674925919.254046,N,616,97.4
1674925919.8700461,N,624,96.2
1674925920.494046,N,620,96.8
1674925921.114046,N,612,98
1674925921.726046,N,624,96.2
1674925922.350046,N,640,93.7
1674925922.990046,N,640,93.7
1674925923.6300461,N,636,94.3
1674925924.266046,N,632,94.9
1674925924.898046,N,636,94.3
1674925925.534046,N,628,95.5
1674925926.162046,N,624,96.2
1674925926.786046,N,616,97.4
1674925927.402046,N,616,97.4
1674925928.0180461,R,368,163
1674925928.386046,R,248,241.9
1674925928.634046,R,620,96.8
1674925929.254046,N,620,96.8
1674925929.874046,N,636,94.3
1674925930.510046,N,660,90.9
1674925931.170046,N,660,90.9
1674925931.830046,R,484,124
1674925932.3140461,R,256,234.4
1674925932.570046,R,588,102
1674925933.158046,R,664,90.4
1674925933.822046,R,320,187.5
1674925934.142046,R,784,76.5
1674925934.9260461,R,488,123
1674925935.414046,R,304,197.4
1674925935.718046,R,608,98.7
1674925936.326046,N,260,230.8
1674925936.586046,R,348,172.4
1674925936.934046,R,884,67.9
1674925937.818046,R,1064,56.4
1674925938.882046,R,900,66.7
1674925939.782046,R,948,63.3
1674925940.730046,R,528,113.6
1674925941.258046,R,616,97.4
1674925941.874046,R,864,69.4
1674925942.738046,R,588,102
1674925943.326046,N,596,100.7
1674925943.922046,N,592,101.4
1674925944.514046,R,1024,58.6
1674925945.5380461,R,928,64.7
1674925946.466046,R,1084,55.4
1674925947.550046,R,540,111.1
1674925948.090046,R,740,81.1
1674925948.830046,R,300,200
1674925949.1300461,R,132,454.5
1674925949.262046,R,968,62
1674925950.230046,R,168,357.1
1674925950.398046,R,1120,53.6
1674925951.5180461,R,768,78.1
1674925952.286046,R,748,80.2
1674925953.034046,R,512,117.2
1674925953.546046,R,168,357.1
1674925953.714046,R,668,89.8
1674925954.382046,R,540,111.1
1674925954.922046,R,1092,54.9
1674925956.014046,R,740,81.1
1674925956.754046,R,684,87.7
1674925957.438046,R,616,97.4
1674925958.054046,N,608,98.7
1674925958.662046,N,612,98
1674925959.274046,N,616,97.4
1674925959.8900461,N,620,96.8
1674925960.510046,N,624,96.2
1674925961.134046,N,620,96.8
1674925961.754046,N,620,96.8
1674925962.374046,N,624,96.2
1674925962.998046,N,608,98.7
1674925963.606046,N,608,98.7
1674925964.214046,N,608,98.7
1674925964.822046,N,608,98.7
1674925965.430046,R,388,154.6
1674925965.818046,R,216,277.8
1674925966.034046,R,596,100.7
1674925966.6300461,N,604,99.3
1674925967.234046,N,596,100.7
1674925967.830046,N,592,101.4
1674925968.422046,N,588,102
1674925969.010046,N,584,102.7
1674925969.594046,N,580,103.4
1674925970.174046,N,576,104.2
1674925970.750046,N,572,104.9
1674925971.322046,N,572,104.9
1674925971.894046,N,572,104.9
1674925972.466046,N,568,105.6
1674925973.034046,N,564,106.4
1674925973.598046,N,556,107.9
1674925974.154046,R,656,91.5
1674925974.810046,R,456,131.6
1674925975.266046,R,552,108.7
1674925975.818046,R,816,73.5
1674925976.634046,R,280,214.3
1674925976.914046,R,548,109.5
1674925977.4620461,N,548,109.5
1674925978.010046,N,544,110.3
1674925978.554046,N,448,133.9
1674925979.002046,R,188,319.1
1674925979.190046,R,460,130.4
1674925979.650046,R,548,109.5
1674925980.198046,N,548,109.5
1674925980.746046,R,544,110.3
1674925981.290046,R,428,140.2
1674925981.718046,R,568,105.6
1674925982.286046,R,368,163
1674925982.654046,R,268,223.9
1674925982.922046,R,536,111.9
1674925983.458046,R,540,111.1
1674925983.998046,N,540,111.1
1674925984.5380461,R,576,104.2
1674925985.114046,N,488,123
1674925985.602046,R,532,112.8
1674925986.134046,R,640,93.8
1674925986.774046,R,748,80.2
1674925987.522046,R,204,294.1
1674925987.726046,R,520,115.4
1674925988.246046,N,524,114.5
1674925988.770046,N,524,114.5
1674925989.294046,N,524,114.5
1674925989.818046,N,524,114.5
1674925990.342046,N,528,113.6
1674925990.8700461,N,532,112.8
1674925991.402046,N,528,113.6
1674925991.930046,N,528,113.6
1674925992.458046,N,532,112.8
1674925992.990046,R,332,180.7
1674925993.322046,R,196,306.1
1674925993.5180461,R,440,136.4
1674925993.958046,R,724,82.9
1674925994.682046,R,436,137.6
1674925995.118046,R,536,111.9
1674925995.654046,N,532,112.8
1674925996.1860461,N,528,113.6
1674925996.714046,N,532,112.8
1674925997.246046,N,532,112.8
1674925997.7780461,N,532,112.8
1674925998.310046,N,528,113.6
1674925998.838046,N,524,114.5
1674925999.362046,N,520,115.4
1674925999.882046,R,588,102
1674926000.470046,R,544,110.3
1674926001.014046,R,612,98
1674926001.626046,R,336,178.6
1674926001.9620461,R,516,116.3
1674926002.478046,R,520,115.4
1674926002.998046,N,520,115.4
1674926003.5180461,N,520,115.4
1674926004.0380461,N,516,116.3
1674926004.554046,R,284,211.3
1674926004.838046,R,256,234.4
1674926005.094046,R,372,161.3
1674926005.466046,R,780,76.9
1674926006.246046,R,464,129.3
1674926006.710046,R,420,142.9
1674926007.1300461,R,244,245.9
1674926007.374046,R,788,76.1
1674926008.162046,N,512,117.2
1674926008.674046,N,516,116.3
1674926009.190046,N,512,117.2
1674926009.702046,N,508,118.1
1674926010.210046,N,508,118.1
1674926010.718046,N,508,118.1
1674926011.226046,N,512,117.2
1674926011.738046,N,508,118.1
1674926012.246046,R,124,483.9
1674926012.3700461,R,384,156.3
1674926012.754046,R,504,119
1674926013.258046,N,500,120
1674926013.758046,N,504,119
1674926014.262046,N,500,120
1674926014.762046,N,504,119
1674926015.266046,N,500,120
1674926015.766046,N,512,117.2
1674926016.2780461,N,504,119
1674926016.782046,N,504,119
1674926017.286046,N,508,118.1
1674926017.794046,N,520,115.4
1674926018.3140461,N,528,113.6
1674926018.842046,N,536,111.9
1674926019.378046,N,536,111.9
1674926019.914046,N,548,109.5
1674926020.4620461,N,540,111.1
1674926021.002046,N,536,111.9
1674926021.5380461,N,540,111.1
1674926022.078046,N,536,111.9
1674926022.614046,N,444,135.1
1674926023.058046,R,624,96.2
1674926023.682046,N,524,114.5
1674926024.206046,R,684,87.7
1674926024.8900461,R,208,288.5
1674926025.098046,R,592,101.4
1674926025.690046,R,408,147.1
1674926026.098046,R,276,217.4
1674926026.374046,R,460,130.4
1674926026.8340461,R,600,100
1674926027.434046,R,448,133.9
1674926027.882046,N,520,115.4
1674926028.402046,N,524,114.5
1674926028.9260461,N,524,114.5
1674926029.450046,N,528,113.6
1674926029.978046,N,524,114.5
1674926030.502046,N,532,112.8
1674926031.034046,N,524,114.5
1674926031.558046,N,524,114.5
1674926032.082046,N,528,113.6
1674926032.610046,N,528,113.6
1674926033.138046,N,524,114.5
1674926033.662046,N,520,115.4
1674926034.182046,N,516,116.3
1674926034.698046,N,524,114.5
1674926035.2220461,N,524,114.5
1674926035.746046,R,620,96.8
1674926036.366046,N,412,145.6
1674926036.7780461,R,180,333.3
1674926036.958046,R,620,96.8
1674926037.578046,R,264,227.3
1674926037.842046,R,528,113.6
1674926038.3700461,R,728,82.4
1674926039.098046,N,340,176.5
1674926039.438046,N,528,113.6
1674926039.966046,N,540,111.1
1674926040.506046,N,536,111.9
1674926041.042046,N,536,111.9
1674926041.578046,N,544,110.3
1674926042.122046,N,412,145.6
1674926042.534046,R,856,70.1
1674926043.3900461,N,352,170.5
1674926043.742046,R,544,110.3
1674926044.286046,N,544,110.3
1674926044.830046,R,644,93.2
1674926045.474046,R,140,428.6
1674926045.614046,R,300,200
1674926045.914046,R,548,109.5
1674926046.4620461,R,228,263.2
1674926046.690046,R,312,192.3
1674926047.002046,R,532,112.8
1674926047.534046,R,580,103.4
1674926048.114046,R,308,194.8
1674926048.422046,R,732,82
1674926049.154046,R,392,153.1
1674926049.546046,R,672,89.3
1674926050.218046,N,652,92
1674926050.8700461,R,404,148.5
1674926051.274046,R,612,98
1674926051.886046,R,144,416.7
1674926052.030046,R,824,72.8
1674926052.854046,R,524,114.5
1674926053.378046,N,524,114.5
1674926053.902046,N,532,112.8
1674926054.434046,N,524,114.5
1674926054.958046,N,528,113.6
1674926055.486046,N,536,111.9
1674926056.022046,N,548,109.5
1674926056.570046,N,560,107.1
1674926057.1300461,N,564,106.4
1674926057.694046,N,568,105.6
1674926058.262046,N,564,106.4
1674926058.826046,N,552,108.7
1674926059.378046,N,560,107.1
1674926059.938046,R,592,101.4
1674926060.530046,R,640,93.7
1674926061.170046,R,404,148.5
1674926061.5740461,R,536,111.9
1674926062.110046,N,532,112.8
1674926062.642046,N,544,110.3
1674926063.1860461,N,536,111.9
1674926063.7220461,N,536,111.9
1674926064.258046,N,536,111.9
1674926064.794046,N,544,110.3
1674926065.338046,R,392,153.1
1674926065.730046,R,776,77.3
1674926066.506046,R,624,96.2
1674926067.1300461,R,896,67
1674926068.026046,N,548,109.5
1674926068.5740461,N,548,109.5
1674926069.122046,N,540,111.1
1674926069.662046,N,544,110.3
1674926070.206046,N,536,111.9
1674926070.742046,N,536,111.9
1674926071.2780461,N,536,111.9
1674926071.8140461,N,536,111.9
1674926072.350046,N,528,113.6
1674926072.878046,N,524,114.5
1674926073.402046,N,532,112.8
1674926073.934046,N,528,113.6
1674926074.4620461,R,340,176.5
1674926074.802046,R,192,312.5
1674926074.994046,R,528,113.6
1674926075.522046,N,528,113.6
1674926076.050046,N,532,112.8
1674926076.582046,N,532,112.8
1674926077.114046,N,536,111.9
1674926077.650046,N,532,112.8
1674926078.182046,N,536,111.9
1674926078.718046,N,532,112.8
1674926079.250046,N,532,112.8
1674926079.782046,N,536,111.9
1674926080.318046,N,528,113.6
1674926080.846046,R,468,128.2
